id	word_id	rel_word_id	relation
44813	44813	485	485	56137	56137	related	related
44833	44833	485	485	56138	56138	related	related
44837	44837	485	485	56139	56139	related	related
44838	44838	485	485	56140	56140	related	related
44842	44842	485	485	56141	56141	synonym	synonym
48090	48090	486	486	2597	2597	synonym	synonym
48089	48089	486	486	3310	3310	related	related
48087	48087	486	486	9375	9375	related	related
48088	48088	486	486	29133	29133	related	related
10737	10737	487	487	3779	3779	related	related
10740	10740	487	487	10937	10937	related	related
10736	10736	487	487	12559	12559	related	related
10739	10739	487	487	12718	12718	related	related
10738	10738	487	487	32427	32427	related	related
29717	29717	488	488	9786	9786	related	related
29718	29718	488	488	32353	32353	related	related
30338	30338	490	490	842	842	related	related
30342	30342	490	490	1201	1201	related	related
30334	30334	490	490	2804	2804	related	related
30343	30343	490	490	3543	3543	related	related
30346	30346	490	490	4873	4873	related	related
30335	30335	490	490	5673	5673	related	related
30357	30357	490	490	8978	8978	related	related
30340	30340	490	490	9778	9778	related	related
30384	30384	490	490	11643	11643	related	related
30358	30358	490	490	11767	11767	related	related
30382	30382	490	490	11989	11989	related	related
30374	30374	490	490	12070	12070	related	related
30383	30383	490	490	12835	12835	related	related
30364	30364	490	490	12985	12985	related	related
30349	30349	490	490	13627	13627	related	related
30362	30362	490	490	14082	14082	related	related
30371	30371	490	490	14556	14556	related	related
30361	30361	490	490	15542	15542	related	related
30370	30370	490	490	16144	16144	related	related
30368	30368	490	490	17496	17496	related	related
30363	30363	490	490	17765	17765	related	related
30351	30351	490	490	18722	18722	related	related
30337	30337	490	490	18882	18882	related	related
30339	30339	490	490	24911	24911	related	related
30352	30352	490	490	27271	27271	related	related
30336	30336	490	490	28303	28303	related	related
30373	30373	490	490	30707	30707	related	related
30369	30369	490	490	30721	30721	related	related
30347	30347	490	490	31640	31640	related	related
30354	30354	490	490	34559	34559	related	related
30379	30379	490	490	36111	36111	related	related
30345	30345	490	490	38704	38704	related	related
30341	30341	490	490	41079	41079	related	related
30378	30378	490	490	41081	41081	related	related
30366	30366	490	490	44726	44726	related	related
30350	30350	490	490	49165	49165	related	related
30375	30375	490	490	49166	49166	related	related
30344	30344	490	490	53771	53771	related	related
30348	30348	490	490	53772	53772	related	related
30353	30353	490	490	53773	53773	related	related
30356	30356	490	490	53774	53774	related	related
30359	30359	490	490	53775	53775	related	related
30360	30360	490	490	53776	53776	related	related
30365	30365	490	490	53777	53777	related	related
30367	30367	490	490	53778	53778	related	related
30372	30372	490	490	53779	53779	related	related
30376	30376	490	490	53780	53780	related	related
30377	30377	490	490	53781	53781	related	related
30380	30380	490	490	53782	53782	related	related
30381	30381	490	490	53783	53783	related	related
2808	2808	491	491	1442	1442	related	related
2809	2809	491	491	3947	3947	related	related
2807	2807	491	491	5492	5492	related	related
2805	2805	491	491	11105	11105	related	related
2806	2806	491	491	51043	51043	related	related
37270	37270	492	492	96	96	related	related
37271	37271	492	492	164	164	related	related
37272	37272	492	492	255	255	related	related
32773	32773	493	493	539	539	related	related
32774	32774	493	493	2094	2094	related	related
32772	32772	493	493	21645	21645	related	related
32771	32771	493	493	21787	21787	related	related
48602	48602	494	494	3269	3269	synonym	synonym
48603	48603	494	494	7186	7186	synonym	synonym
48601	48601	494	494	7397	7397	synonym	synonym
48658	48658	495	495	521	521	related	related
48660	48660	495	495	2314	2314	synonym	synonym
48661	48661	495	495	6876	6876	synonym	synonym
48659	48659	495	495	11018	11018	related	related
12801	12801	497	497	5999	5999	related	related
12802	12802	497	497	11451	11451	synonym	synonym
11702	11702	498	498	379	379	related	related
11705	11705	498	498	865	865	related	related
11703	11703	498	498	2439	2439	related	related
11706	11706	498	498	3605	3605	related	related
11704	11704	498	498	5582	5582	related	related
11701	11701	498	498	14009	14009	related	related
53190	53190	499	499	255	255	related	related
53195	53195	499	499	430	430	synonym	synonym
53197	53197	499	499	680	680	synonym	synonym
53198	53198	499	499	718	718	synonym	synonym
53165	53165	499	499	795	795	related	related
53196	53196	499	499	1011	1011	synonym	synonym
53164	53164	499	499	1447	1447	related	related
53199	53199	499	499	1447	1447	synonym	synonym
53179	53179	499	499	2168	2168	related	related
53181	53181	499	499	2553	2553	related	related
53184	53184	499	499	2813	2813	related	related
53178	53178	499	499	2923	2923	related	related
53167	53167	499	499	3079	3079	related	related
53185	53185	499	499	3082	3082	related	related
53189	53189	499	499	3178	3178	related	related
53182	53182	499	499	3511	3511	related	related
53180	53180	499	499	3602	3602	related	related
53169	53169	499	499	3796	3796	related	related
53171	53171	499	499	6098	6098	related	related
53174	53174	499	499	6108	6108	related	related
53172	53172	499	499	7529	7529	related	related
53161	53161	499	499	8457	8457	related	related
53192	53192	499	499	9189	9189	related	related
53162	53162	499	499	9657	9657	related	related
53168	53168	499	499	9698	9698	related	related
53194	53194	499	499	10126	10126	related	related
53163	53163	499	499	11013	11013	related	related
53166	53166	499	499	11506	11506	related	related
53193	53193	499	499	15276	15276	related	related
53188	53188	499	499	16754	16754	related	related
53191	53191	499	499	17011	17011	related	related
53187	53187	499	499	18734	18734	related	related
53186	53186	499	499	19856	19856	related	related
53173	53173	499	499	24098	24098	related	related
53175	53175	499	499	32451	32451	related	related
53170	53170	499	499	40633	40633	related	related
53176	53176	499	499	44152	44152	related	related
53177	53177	499	499	54445	54445	related	related
53183	53183	499	499	57762	57762	related	related
10743	10743	500	500	640	640	related	related
27774	27774	502	502	4989	4989	synonym	synonym
51763	51763	503	503	3673	3673	related	related
51762	51762	503	503	10668	10668	related	related
51761	51761	503	503	11987	11987	related	related
11494	11494	504	504	30	30	synonym	synonym
11492	11492	504	504	161	161	related	related
11490	11490	504	504	178	178	related	related
11496	11496	504	504	309	309	synonym	synonym
11495	11495	504	504	599	599	synonym	synonym
11493	11493	504	504	4599	4599	related	related
11491	11491	504	504	9773	9773	related	related
32379	32379	505	505	135	135	synonym	synonym
32378	32378	505	505	1740	1740	related	related
32380	32380	505	505	12880	12880	synonym	synonym
10029	10029	506	506	92	92	related	related
10028	10028	506	506	196	196	related	related
35432	35432	507	507	2127	2127	related	related
35425	35425	507	507	4061	4061	related	related
35431	35431	507	507	11886	11886	related	related
35427	35427	507	507	14391	14391	related	related
35426	35426	507	507	14851	14851	related	related
35429	35429	507	507	25659	25659	related	related
35428	35428	507	507	54539	54539	related	related
35430	35430	507	507	54540	54540	related	related
49016	49016	511	511	2063	2063	synonym	synonym
49021	49021	511	511	5482	5482	synonym	synonym
49018	49018	511	511	11941	11941	synonym	synonym
49017	49017	511	511	13930	13930	synonym	synonym
49023	49023	511	511	14195	14195	synonym	synonym
49020	49020	511	511	18696	18696	synonym	synonym
49019	49019	511	511	46150	46150	synonym	synonym
49022	49022	511	511	55897	55897	synonym	synonym
12138	12138	513	513	116	116	synonym	synonym
12130	12130	513	513	1575	1575	related	related
12134	12134	513	513	5575	5575	related	related
12131	12131	513	513	7636	7636	related	related
12135	12135	513	513	9725	9725	related	related
12136	12136	513	513	10940	10940	related	related
12133	12133	513	513	14096	14096	related	related
12132	12132	513	513	20842	20842	related	related
12137	12137	513	513	51911	51911	related	related
43208	43208	514	514	20107	20107	related	related
13975	13975	515	515	902	902	related	related
13972	13972	515	515	1366	1366	related	related
13974	13974	515	515	1378	1378	related	related
13973	13973	515	515	1687	1687	related	related
37700	37700	517	517	544	544	related	related
37701	37701	517	517	2144	2144	related	related
37704	37704	517	517	2407	2407	related	related
37703	37703	517	517	2796	2796	related	related
37702	37702	517	517	12418	12418	related	related
37705	37705	517	517	28958	28958	related	related
40126	40126	518	518	10761	10761	related	related
40125	40125	518	518	20966	20966	related	related
40124	40124	518	518	46569	46569	related	related
10588	10588	519	519	2647	2647	related	related
10585	10585	519	519	12194	12194	related	related
10592	10592	519	519	22726	22726	related	related
10591	10591	519	519	29558	29558	related	related
10587	10587	519	519	36687	36687	related	related
10590	10590	519	519	41657	41657	related	related
10589	10589	519	519	41659	41659	related	related
10586	10586	519	519	51588	51588	related	related
48620	48620	521	521	495	495	related	related
48626	48626	521	521	982	982	related	related
48628	48628	521	521	1067	1067	synonym	synonym
48630	48630	521	521	1592	1592	synonym	synonym
48629	48629	521	521	4439	4439	synonym	synonym
48621	48621	521	521	8530	8530	related	related
48617	48617	521	521	9458	9458	related	related
48618	48618	521	521	10738	10738	related	related
48627	48627	521	521	11361	11361	synonym	synonym
48624	48624	521	521	15896	15896	related	related
48625	48625	521	521	22532	22532	related	related
48623	48623	521	521	32218	32218	related	related
48622	48622	521	521	42774	42774	related	related
48619	48619	521	521	56732	56732	related	related
49686	49686	522	522	932	932	related	related
49688	49688	522	522	2078	2078	related	related
49691	49691	522	522	2220	2220	synonym	synonym
49682	49682	522	522	3892	3892	related	related
49689	49689	522	522	4852	4852	synonym	synonym
49690	49690	522	522	13678	13678	synonym	synonym
49683	49683	522	522	17131	17131	related	related
49681	49681	522	522	21060	21060	related	related
49684	49684	522	522	25331	25331	related	related
49685	49685	522	522	28304	28304	related	related
49687	49687	522	522	49950	49950	related	related
30990	30990	524	524	1301	1301	related	related
30991	30991	524	524	2350	2350	related	related
30988	30988	524	524	10824	10824	related	related
30989	30989	524	524	28736	28736	related	related
13863	13863	525	525	1749	1749	related	related
13864	13864	525	525	18183	18183	related	related
45207	45207	526	526	1808	1808	related	related
27197	27197	530	530	768	768	related	related
27209	27209	530	530	2700	2700	related	related
27199	27199	530	530	3593	3593	related	related
27203	27203	530	530	3656	3656	related	related
27204	27204	530	530	4240	4240	related	related
27206	27206	530	530	6020	6020	related	related
27208	27208	530	530	9763	9763	related	related
27207	27207	530	530	12792	12792	related	related
27210	27210	530	530	15721	15721	related	related
27198	27198	530	530	52906	52906	related	related
27200	27200	530	530	52907	52907	related	related
27201	27201	530	530	52908	52908	related	related
27202	27202	530	530	52909	52909	related	related
27205	27205	530	530	52910	52910	related	related
27211	27211	530	530	52912	52912	related	related
27212	27212	530	530	52913	52913	related	related
34149	34149	531	531	196	196	synonym	synonym
34140	34140	531	531	1468	1468	related	related
34139	34139	531	531	1543	1543	related	related
34144	34144	531	531	4247	4247	related	related
34151	34151	531	531	5239	5239	synonym	synonym
34148	34148	531	531	10330	10330	synonym	synonym
34141	34141	531	531	10348	10348	related	related
34146	34146	531	531	13283	13283	related	related
34142	34142	531	531	14078	14078	related	related
34147	34147	531	531	15662	15662	synonym	synonym
34150	34150	531	531	32386	32386	synonym	synonym
34143	34143	531	531	43844	43844	related	related
34145	34145	531	531	43845	43845	related	related
10710	10710	535	535	1229	1229	related	related
10711	10711	535	535	4148	4148	related	related
10708	10708	535	535	14404	14404	related	related
10709	10709	535	535	36730	36730	related	related
10704	10704	535	535	51610	51610	related	related
10705	10705	535	535	51611	51611	related	related
10706	10706	535	535	51612	51612	related	related
10707	10707	535	535	51613	51613	related	related
4225	4225	536	536	234	234	related	related
4224	4224	536	536	556	556	related	related
4223	4223	536	536	2285	2285	related	related
3121	3121	537	537	2182	2182	related	related
3119	3119	537	537	13552	13552	related	related
3120	3120	537	537	15666	15666	related	related
43097	43097	538	538	143	143	synonym	synonym
43094	43094	538	538	540	540	synonym	synonym
43095	43095	538	538	1263	1263	synonym	synonym
43089	43089	538	538	1935	1935	synonym	synonym
43088	43088	538	538	2131	2131	synonym	synonym
43091	43091	538	538	2465	2465	synonym	synonym
43090	43090	538	538	2806	2806	synonym	synonym
43093	43093	538	538	2821	2821	synonym	synonym
43099	43099	538	538	2994	2994	synonym	synonym
43098	43098	538	538	3796	3796	synonym	synonym
43092	43092	538	538	4970	4970	synonym	synonym
43096	43096	538	538	12333	12333	synonym	synonym
43087	43087	538	538	15220	15220	related	related
43100	43100	538	538	21558	21558	synonym	synonym
43083	43083	538	538	28101	28101	related	related
43084	43084	538	538	34562	34562	related	related
43081	43081	538	538	55787	55787	related	related
43082	43082	538	538	55788	55788	related	related
43085	43085	538	538	55789	55789	related	related
43086	43086	538	538	55790	55790	related	related
54123	54123	539	539	493	493	related	related
54124	54124	539	539	2094	2094	related	related
54121	54121	539	539	6333	6333	related	related
54108	54108	539	539	8635	8635	related	related
54111	54111	539	539	13479	13479	related	related
54106	54106	539	539	16580	16580	related	related
54107	54107	539	539	19768	19768	related	related
54118	54118	539	539	19902	19902	related	related
54112	54112	539	539	24795	24795	related	related
54120	54120	539	539	25557	25557	related	related
54109	54109	539	539	27651	27651	related	related
54116	54116	539	539	30493	30493	related	related
54110	54110	539	539	30828	30828	related	related
54122	54122	539	539	33462	33462	related	related
54113	54113	539	539	39080	39080	related	related
54115	54115	539	539	42036	42036	related	related
54117	54117	539	539	49749	49749	related	related
54119	54119	539	539	51365	51365	related	related
54114	54114	539	539	51366	51366	related	related
53653	53653	540	540	6476	6476	related	related
53655	53655	540	540	8026	8026	related	related
53657	53657	540	540	18028	18028	related	related
53656	53656	540	540	18167	18167	related	related
53654	53654	540	540	23976	23976	related	related
53652	53652	540	540	57865	57865	related	related
14252	14252	543	543	359	359	related	related
14264	14264	543	543	598	598	related	related
14261	14261	543	543	631	631	related	related
14249	14249	543	543	838	838	related	related
14253	14253	543	543	839	839	related	related
14280	14280	543	543	933	933	related	related
14269	14269	543	543	1698	1698	related	related
14275	14275	543	543	2037	2037	related	related
14276	14276	543	543	2233	2233	related	related
14257	14257	543	543	4173	4173	related	related
14284	14284	543	543	4426	4426	related	related
14287	14287	543	543	4604	4604	related	related
14270	14270	543	543	6677	6677	related	related
14271	14271	543	543	7444	7444	related	related
14265	14265	543	543	10274	10274	related	related
14248	14248	543	543	10662	10662	related	related
14279	14279	543	543	11270	11270	related	related
14283	14283	543	543	11473	11473	related	related
14266	14266	543	543	11737	11737	related	related
14272	14272	543	543	13999	13999	related	related
14254	14254	543	543	14426	14426	related	related
14251	14251	543	543	21017	21017	related	related
14256	14256	543	543	22752	22752	related	related
14289	14289	543	543	23301	23301	related	related
14260	14260	543	543	24331	24331	related	related
14263	14263	543	543	24525	24525	related	related
14285	14285	543	543	24717	24717	related	related
14278	14278	543	543	26362	26362	related	related
14273	14273	543	543	26932	26932	related	related
14277	14277	543	543	29232	29232	related	related
14286	14286	543	543	32195	32195	related	related
14255	14255	543	543	32317	32317	related	related
14262	14262	543	543	37400	37400	related	related
14258	14258	543	543	46676	46676	related	related
14259	14259	543	543	48619	48619	related	related
14250	14250	543	543	52292	52292	related	related
14267	14267	543	543	52293	52293	related	related
37627	37627	544	544	517	517	related	related
37626	37626	544	544	2606	2606	related	related
2597	2597	545	545	9	9	related	related
2599	2599	545	545	184	184	synonym	synonym
2598	2598	545	545	562	562	synonym	synonym
36237	36237	546	546	222	222	related	related
36238	36238	546	546	22272	22272	related	related
36404	36404	551	551	5281	5281	related	related
36405	36405	551	551	12294	12294	related	related
36403	36403	551	551	26184	26184	related	related
53996	53996	552	552	6198	6198	related	related
53998	53998	552	552	10904	10904	related	related
53997	53997	552	552	17856	17856	related	related
37040	37040	554	554	3340	3340	related	related
37039	37039	554	554	6110	6110	related	related
54548	54548	555	555	6035	6035	related	related
54549	54549	555	555	9646	9646	related	related
54547	54547	555	555	12715	12715	related	related
13591	13591	556	556	234	234	related	related
13588	13588	556	556	536	536	related	related
13585	13585	556	556	2619	2619	related	related
13587	13587	556	556	5300	5300	related	related
13590	13590	556	556	6080	6080	related	related
13586	13586	556	556	6649	6649	related	related
13589	13589	556	556	7040	7040	related	related
12239	12239	558	558	11147	11147	related	related
12237	12237	558	558	12396	12396	related	related
12241	12241	558	558	25313	25313	related	related
12240	12240	558	558	37435	37435	related	related
12238	12238	558	558	51926	51926	related	related
46630	46630	559	559	4810	4810	related	related
46633	46633	559	559	5034	5034	related	related
46628	46628	559	559	6594	6594	related	related
46627	46627	559	559	10017	10017	related	related
46629	46629	559	559	10345	10345	related	related
46632	46632	559	559	18587	18587	related	related
46631	46631	559	559	56447	56447	related	related
39032	39032	561	561	349	349	synonym	synonym
39027	39027	561	561	1090	1090	related	related
39029	39029	561	561	1478	1478	related	related
39025	39025	561	561	2442	2442	related	related
39026	39026	561	561	3320	3320	related	related
39035	39035	561	561	3344	3344	synonym	synonym
39031	39031	561	561	4861	4861	synonym	synonym
39034	39034	561	561	5586	5586	synonym	synonym
39033	39033	561	561	6460	6460	synonym	synonym
39028	39028	561	561	11869	11869	related	related
39030	39030	561	561	55145	55145	related	related
39191	39191	562	562	184	184	synonym	synonym
39188	39188	562	562	268	268	synonym	synonym
39190	39190	562	562	545	545	synonym	synonym
39185	39185	562	562	583	583	related	related
39189	39189	562	562	4179	4179	synonym	synonym
39184	39184	562	562	4992	4992	related	related
39186	39186	562	562	5473	5473	synonym	synonym
39187	39187	562	562	5900	5900	synonym	synonym
39183	39183	562	562	50234	50234	related	related
40558	40558	563	563	15874	15874	related	related
40556	40556	563	563	17247	17247	related	related
40555	40555	563	563	46683	46683	related	related
40557	40557	563	563	55363	55363	related	related
32145	32145	564	564	62	62	related	related
32148	32148	564	564	228	228	synonym	synonym
32142	32142	564	564	936	936	related	related
32147	32147	564	564	1042	1042	synonym	synonym
32144	32144	564	564	3316	3316	related	related
32149	32149	564	564	4916	4916	synonym	synonym
32143	32143	564	564	21989	21989	related	related
32146	32146	564	564	32332	32332	related	related
41311	41311	565	565	2629	2629	related	related
41309	41309	565	565	2792	2792	related	related
41304	41304	565	565	4207	4207	related	related
41302	41302	565	565	6417	6417	related	related
41310	41310	565	565	18271	18271	related	related
41312	41312	565	565	21417	21417	synonym	synonym
41303	41303	565	565	26613	26613	related	related
41305	41305	565	565	47020	47020	related	related
41306	41306	565	565	47023	47023	related	related
41307	41307	565	565	47026	47026	related	related
41308	41308	565	565	47028	47028	related	related
3822	3822	567	567	7433	7433	related	related
3823	3823	567	567	31033	31033	related	related
33411	33411	568	568	533	533	related	related
33383	33383	568	568	1330	1330	related	related
33397	33397	568	568	1347	1347	related	related
33393	33393	568	568	1943	1943	related	related
33392	33392	568	568	2145	2145	related	related
33379	33379	568	568	2380	2380	related	related
33399	33399	568	568	2382	2382	related	related
33415	33415	568	568	2382	2382	synonym	synonym
33398	33398	568	568	4151	4151	related	related
33384	33384	568	568	4364	4364	related	related
33376	33376	568	568	5518	5518	related	related
33394	33394	568	568	6640	6640	related	related
33407	33407	568	568	7837	7837	related	related
33413	33413	568	568	7837	7837	synonym	synonym
33401	33401	568	568	9518	9518	related	related
33378	33378	568	568	10285	10285	related	related
33382	33382	568	568	10299	10299	related	related
33396	33396	568	568	10431	10431	related	related
33395	33395	568	568	10459	10459	related	related
33404	33404	568	568	10892	10892	related	related
33391	33391	568	568	10942	10942	related	related
33409	33409	568	568	11900	11900	related	related
33380	33380	568	568	13696	13696	related	related
33403	33403	568	568	14200	14200	related	related
33416	33416	568	568	15411	15411	synonym	synonym
33417	33417	568	568	19216	19216	synonym	synonym
33389	33389	568	568	21071	21071	related	related
33406	33406	568	568	21122	21122	related	related
33408	33408	568	568	25119	25119	related	related
33385	33385	568	568	25550	25550	related	related
33405	33405	568	568	29326	29326	related	related
33388	33388	568	568	46098	46098	related	related
33381	33381	568	568	46929	46929	related	related
33377	33377	568	568	54238	54238	related	related
33387	33387	568	568	54239	54239	related	related
33390	33390	568	568	54240	54240	related	related
33400	33400	568	568	54241	54241	related	related
33402	33402	568	568	54242	54242	related	related
33410	33410	568	568	54243	54243	related	related
33412	33412	568	568	54244	54244	related	related
33414	33414	568	568	54245	54245	synonym	synonym
35339	35339	569	569	5895	5895	related	related
35342	35342	569	569	32813	32813	related	related
35343	35343	569	569	49244	49244	related	related
35340	35340	569	569	49246	49246	related	related
35344	35344	569	569	49247	49247	related	related
35345	35345	569	569	49248	49248	related	related
35341	35341	569	569	54510	54510	related	related
45959	45959	570	570	371	371	related	related
45964	45964	570	570	387	387	related	related
45956	45956	570	570	1112	1112	related	related
45958	45958	570	570	1539	1539	related	related
45940	45940	570	570	1883	1883	related	related
45963	45963	570	570	1935	1935	related	related
45948	45948	570	570	2465	2465	related	related
45950	45950	570	570	4226	4226	related	related
45955	45955	570	570	4295	4295	related	related
45942	45942	570	570	5484	5484	related	related
45941	45941	570	570	6551	6551	related	related
45962	45962	570	570	7666	7666	related	related
45949	45949	570	570	8525	8525	related	related
45966	45966	570	570	10915	10915	related	related
45947	45947	570	570	11901	11901	related	related
45951	45951	570	570	12678	12678	related	related
45957	45957	570	570	14246	14246	related	related
45954	45954	570	570	16641	16641	related	related
45944	45944	570	570	25813	25813	related	related
45945	45945	570	570	26925	26925	related	related
45943	45943	570	570	28119	28119	related	related
45946	45946	570	570	30451	30451	related	related
45965	45965	570	570	30683	30683	related	related
45961	45961	570	570	32417	32417	related	related
45960	45960	570	570	55055	55055	related	related
39146	39146	571	571	9	9	synonym	synonym
39145	39145	571	571	405	405	synonym	synonym
39148	39148	571	571	696	696	synonym	synonym
39141	39141	571	571	1090	1090	related	related
39143	39143	571	571	1478	1478	related	related
39139	39139	571	571	2442	2442	related	related
39151	39151	571	571	2992	2992	synonym	synonym
39140	39140	571	571	3320	3320	related	related
39150	39150	571	571	4990	4990	synonym	synonym
39147	39147	571	571	9933	9933	synonym	synonym
39142	39142	571	571	11869	11869	related	related
39149	39149	571	571	13540	13540	synonym	synonym
39144	39144	571	571	55145	55145	related	related
28395	28395	573	573	3914	3914	related	related
28394	28394	573	573	16884	16884	related	related
28393	28393	573	573	30917	30917	related	related
49183	49183	574	574	1241	1241	related	related
49184	49184	574	574	1443	1443	related	related
34204	34204	575	575	344	344	related	related
34217	34217	575	575	364	364	related	related
34222	34222	575	575	1089	1089	synonym	synonym
34226	34226	575	575	1165	1165	synonym	synonym
34214	34214	575	575	1270	1270	related	related
34207	34207	575	575	1762	1762	related	related
34220	34220	575	575	1762	1762	synonym	synonym
34199	34199	575	575	2027	2027	related	related
34192	34192	575	575	2345	2345	related	related
34216	34216	575	575	2378	2378	related	related
34202	34202	575	575	5005	5005	related	related
34221	34221	575	575	5731	5731	synonym	synonym
34198	34198	575	575	6696	6696	related	related
34215	34215	575	575	10891	10891	related	related
34193	34193	575	575	11936	11936	related	related
34197	34197	575	575	17606	17606	related	related
34208	34208	575	575	22957	22957	related	related
34225	34225	575	575	22957	22957	synonym	synonym
34223	34223	575	575	25749	25749	synonym	synonym
34219	34219	575	575	29688	29688	related	related
34218	34218	575	575	43199	43199	related	related
34201	34201	575	575	43200	43200	related	related
34227	34227	575	575	48572	48572	synonym	synonym
34194	34194	575	575	49043	49043	related	related
34206	34206	575	575	49044	49044	related	related
34205	34205	575	575	49045	49045	related	related
34196	34196	575	575	53092	53092	related	related
34191	34191	575	575	54348	54348	related	related
34195	34195	575	575	54349	54349	related	related
34200	34200	575	575	54350	54350	related	related
34203	34203	575	575	54351	54351	related	related
34209	34209	575	575	54352	54352	related	related
34210	34210	575	575	54353	54353	related	related
34211	34211	575	575	54354	54354	related	related
34212	34212	575	575	54355	54355	related	related
34213	34213	575	575	54356	54356	related	related
51759	51759	577	577	1086	1086	related	related
51760	51760	577	577	6946	6946	synonym	synonym
51758	51758	577	577	29893	29893	related	related
26652	26652	578	578	5417	5417	related	related
26651	26651	578	578	6980	6980	related	related
52200	52200	579	579	104	104	related	related
52229	52229	579	579	259	259	related	related
52232	52232	579	579	3523	3523	related	related
52224	52224	579	579	5919	5919	related	related
52201	52201	579	579	6068	6068	related	related
52219	52219	579	579	6274	6274	related	related
52216	52216	579	579	8820	8820	related	related
52210	52210	579	579	8825	8825	related	related
52231	52231	579	579	8896	8896	related	related
52220	52220	579	579	12345	12345	related	related
52203	52203	579	579	13355	13355	related	related
52226	52226	579	579	13566	13566	related	related
52208	52208	579	579	13995	13995	related	related
52230	52230	579	579	16238	16238	related	related
52206	52206	579	579	18225	18225	related	related
52215	52215	579	579	24642	24642	related	related
52209	52209	579	579	27068	27068	related	related
52225	52225	579	579	32167	32167	related	related
52217	52217	579	579	37512	37512	related	related
52211	52211	579	579	47029	47029	related	related
52222	52222	579	579	47030	47030	related	related
52223	52223	579	579	48883	48883	related	related
52204	52204	579	579	48936	48936	related	related
52202	52202	579	579	48937	48937	related	related
52207	52207	579	579	48938	48938	related	related
52205	52205	579	579	48941	48941	related	related
52214	52214	579	579	49629	49629	related	related
52227	52227	579	579	56814	56814	related	related
52212	52212	579	579	57481	57481	related	related
52213	52213	579	579	57482	57482	related	related
52218	52218	579	579	57483	57483	related	related
52221	52221	579	579	57484	57484	related	related
52228	52228	579	579	57485	57485	related	related
36349	36349	584	584	3391	3391	related	related
36350	36350	584	584	15391	15391	related	related
4170	4170	585	585	840	840	related	related
4171	4171	585	585	1354	1354	related	related
4169	4169	585	585	1416	1416	related	related
4168	4168	585	585	4830	4830	related	related
4166	4166	585	585	51252	51252	related	related
4167	4167	585	585	51253	51253	related	related
12076	12076	586	586	23529	23529	related	related
43845	43845	587	587	55946	55946	related	related
43846	43846	587	587	55947	55947	related	related
46142	46142	589	589	827	827	related	related
46140	46140	589	589	2646	2646	related	related
46139	46139	589	589	5390	5390	related	related
46141	46141	589	589	13365	13365	related	related
1806	1806	591	591	4683	4683	synonym	synonym
1808	1808	591	591	8693	8693	synonym	synonym
1807	1807	591	591	15172	15172	synonym	synonym
1805	1805	591	591	50814	50814	related	related
54181	54181	592	592	1818	1818	related	related
54185	54185	592	592	4129	4129	related	related
54180	54180	592	592	4360	4360	related	related
54174	54174	592	592	6683	6683	related	related
54177	54177	592	592	6819	6819	related	related
54175	54175	592	592	9924	9924	related	related
54178	54178	592	592	25963	25963	related	related
54179	54179	592	592	27593	27593	related	related
54184	54184	592	592	31478	31478	related	related
54183	54183	592	592	57995	57995	related	related
54187	54187	592	592	57996	57996	related	related
54176	54176	592	592	57997	57997	related	related
54182	54182	592	592	57999	57999	related	related
54186	54186	592	592	58000	58000	related	related
39194	39194	593	593	944	944	synonym	synonym
39193	39193	593	593	5540	5540	related	related
35254	35254	594	594	2031	2031	related	related
35255	35255	594	594	7289	7289	related	related
35253	35253	594	594	19257	19257	related	related
47279	47279	596	596	261	261	related	related
47284	47284	596	596	919	919	synonym	synonym
47277	47277	596	596	1742	1742	related	related
47281	47281	596	596	1993	1993	related	related
47278	47278	596	596	3149	3149	related	related
47282	47282	596	596	3941	3941	related	related
47288	47288	596	596	4648	4648	synonym	synonym
47275	47275	596	596	8461	8461	related	related
47280	47280	596	596	14839	14839	related	related
47285	47285	596	596	16388	16388	synonym	synonym
47283	47283	596	596	20726	20726	synonym	synonym
47286	47286	596	596	26030	26030	synonym	synonym
47287	47287	596	596	26554	26554	synonym	synonym
47276	47276	596	596	56519	56519	related	related
53868	53868	597	597	34	34	related	related
53869	53869	597	597	12255	12255	synonym	synonym
53870	53870	597	597	19424	19424	synonym	synonym
31560	31560	598	598	543	543	related	related
31562	31562	598	598	631	631	related	related
31561	31561	598	598	838	838	related	related
31552	31552	598	598	839	839	related	related
31553	31553	598	598	933	933	related	related
31565	31565	598	598	1698	1698	related	related
31554	31554	598	598	2233	2233	related	related
31551	31551	598	598	10274	10274	related	related
31555	31555	598	598	11270	11270	related	related
31569	31569	598	598	17671	17671	synonym	synonym
31558	31558	598	598	17833	17833	related	related
31564	31564	598	598	21017	21017	related	related
31566	31566	598	598	21464	21464	related	related
31563	31563	598	598	24525	24525	related	related
31568	31568	598	598	25534	25534	synonym	synonym
31567	31567	598	598	45586	45586	synonym	synonym
31559	31559	598	598	46340	46340	related	related
31556	31556	598	598	54020	54020	related	related
31557	31557	598	598	54021	54021	related	related
9928	9928	600	600	6402	6402	related	related
9927	9927	600	600	7272	7272	related	related
9926	9926	600	600	13095	13095	related	related
9929	9929	600	600	18644	18644	related	related
9925	9925	600	600	51443	51443	related	related
12640	12640	601	601	342	342	related	related
12642	12642	601	601	2053	2053	related	related
12645	12645	601	601	7239	7239	related	related
12644	12644	601	601	8885	8885	related	related
12643	12643	601	601	12990	12990	related	related
12646	12646	601	601	16157	16157	related	related
12641	12641	601	601	32435	32435	related	related
